Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
"Obesity, adults aged 18+",,2016,Estonia,European Region,Males,,20.3,15.4,25.7,,
"Obesity, adults aged 18+",,2016,Estonia,European Region,Females,,21.8,16.6,27.2,,
"Obesity, adults aged 18+",,2016,Eswatini,African Region,Total,,16.5,12.5,20.9,,
"Obesity, adults aged 18+",,2016,Eswatini,African Region,Males,,5.4,2.8,9.1,,
"Obesity, adults aged 18+",,2016,Eswatini,African Region,Females,,26.2,18.9,33.9,,
"Obesity, adults aged 18+",,2016,Ethiopia,African Region,Total,,4.5,2.9,6.5,,
"Obesity, adults aged 18+",,2016,Ethiopia,African Region,Males,,1.9,0.8,3.7,,
"Obesity, adults aged 18+",,2016,Ethiopia,African Region,Females,,6.9,4.1,10.6,,
"Obesity, adults aged 18+",,2016,Fiji,Western Pacific Region,Total,,30.2,24.5,36,,
"Obesity, adults aged 18+",,2016,Fiji,Western Pacific Region,Males,,25.1,17.4,33.3,,
"Obesity, adults aged 18+",,2016,Fiji,Western Pacific Region,Females,,35.3,27,43.5,,
"Obesity, adults aged 18+",,2016,Finland,European Region,Total,,22.2,19,25.7,,
"Obesity, adults aged 18+",,2016,Finland,European Region,Males,,23.7,18.7,29.1,,
"Obesity, adults aged 18+",,2016,Finland,European Region,Females,,20.6,16.3,25.2,,
"Obesity, adults aged 18+",,2016,France,European Region,Total,,21.6,17.4,25.9,,
"Obesity, adults aged 18+",,2016,France,European Region,Males,,22,16,28.5,,
"Obesity, adults aged 18+",,2016,France,European Region,Females,,21.1,15.5,27.4,,
"Obesity, adults aged 18+",,2016,Gabon,African Region,Total,,15,10.6,20.1,,
"Obesity, adults aged 18+",,2016,Gabon,African Region,Males,,9.6,4.6,16.5,,
"Obesity, adults aged 18+",,2016,Gabon,African Region,Females,,20.3,13.6,28.4,,
"Obesity, adults aged 18+",,2016,Gambia,African Region,Total,,10.3,7.5,13.6,,
"Obesity, adults aged 18+",,2016,Gambia,African Region,Males,,5.6,2.9,9.3,,
"Obesity, adults aged 18+",,2016,Gambia,African Region,Females,,14.8,10.2,20.2,,
"Obesity, adults aged 18+",,2016,Georgia,European Region,Total,,21.7,17.2,26.7,,
"Obesity, adults aged 18+",,2016,Georgia,European Region,Males,,19.2,13.1,26.3,,
"Obesity, adults aged 18+",,2016,Georgia,European Region,Females,,23.8,17.2,30.8,,
"Obesity, adults aged 18+",,2016,Germany,European Region,Total,,22.3,18.8,25.9,,
"Obesity, adults aged 18+",,2016,Germany,European Region,Males,,24.2,19,29.5,,
"Obesity, adults aged 18+",,2016,Germany,European Region,Females,,20.4,16.1,25,,
"Obesity, adults aged 18+",,2016,Ghana,African Region,Total,,10.9,8.5,13.6,,
"Obesity, adults aged 18+",,2016,Ghana,African Region,Males,,4.5,2.6,7.1,,
"Obesity, adults aged 18+",,2016,Ghana,African Region,Females,,16.6,12.4,21.4,,
"Obesity, adults aged 18+",,2016,Greece,European Region,Total,,24.9,20.2,29.9,,
"Obesity, adults aged 18+",,2016,Greece,European Region,Males,,24.2,17.3,31.3,,
"Obesity, adults aged 18+",,2016,Greece,European Region,Females,,25.4,18.7,32.7,,
"Obesity, adults aged 18+",,2016,Grenada,Region of the Americas,Total,,21.3,16.4,26.8,,
"Obesity, adults aged 18+",,2016,Grenada,Region of the Americas,Males,,13.3,7.9,20.1,,
"Obesity, adults aged 18+",,2016,Grenada,Region of the Americas,Females,,29,21,37.6,,
"Obesity, adults aged 18+",,2016,Guatemala,Region of the Americas,Total,,21.2,17,26.1,,
"Obesity, adults aged 18+",,2016,Guatemala,Region of the Americas,Males,,15.1,9.6,21.6,,
"Obesity, adults aged 18+",,2016,Guatemala,Region of the Americas,Females,,26.4,20.1,33.3,,
"Obesity, adults aged 18+",,2016,Guinea,African Region,Total,,7.7,5.4,10.4,,
"Obesity, adults aged 18+",,2016,Guinea,African Region,Males,,3.7,1.8,6.4,,
"Obesity, adults aged 18+",,2016,Guinea,African Region,Females,,11.5,7.6,16.3,,
"Obesity, adults aged 18+",,2016,Guinea-Bissau,African Region,Total,,9.5,6.6,13,,
"Obesity, adults aged 18+",,2016,Guinea-Bissau,African Region,Males,,5,2.4,8.9,,
"Obesity, adults aged 18+",,2016,Guinea-Bissau,African Region,Females,,13.7,9,19.4,,
"Obesity, adults aged 18+",,2016,Guyana,Region of the Americas,Total,,20.2,15.3,25.6,,
"Obesity, adults aged 18+",,2016,Guyana,Region of the Americas,Males,,12.7,7.4,19.5,,
"Obesity, adults aged 18+",,2016,Guyana,Region of the Americas,Females,,27.1,19.3,35.4,,
"Obesity, adults aged 18+",,2016,Haiti,Region of the Americas,Total,,22.7,17.8,27.9,,
"Obesity, adults aged 18+",,2016,Haiti,Region of the Americas,Males,,17.9,11.3,26,,
"Obesity, adults aged 18+",,2016,Haiti,Region of the Americas,Females,,26.9,20.2,34.1,,
"Obesity, adults aged 18+",,2016,Honduras,Region of the Americas,Total,,21.4,16.8,26.3,,
"Obesity, adults aged 18+",,2016,Honduras,Region of the Americas,Males,,15.6,9.8,22.6,,
"Obesity, adults aged 18+",,2016,Honduras,Region of the Americas,Females,,26.9,20.4,34,,
"Obesity, adults aged 18+",,2016,Hungary,European Region,Total,,26.4,21.5,31.7,,
"Obesity, adults aged 18+",,2016,Hungary,European Region,Males,,28.2,21.2,35.6,,
"Obesity, adults aged 18+",,2016,Hungary,European Region,Females,,24.6,18,32.1,,
"Obesity, adults aged 18+",,2016,Iceland,European Region,Total,,21.9,18,26,,
"Obesity, adults aged 18+",,2016,Iceland,European Region,Males,,24.2,18.4,30.5,,
"Obesity, adults aged 18+",,2016,Iceland,European Region,Females,,19.4,14.5,24.8,,
"Obesity, adults aged 18+",,2016,India,South-East Asian Region,Total,,3.9,3,5,,
"Obesity, adults aged 18+",,2016,India,South-East Asian Region,Males,,2.7,1.7,4,,
"Obesity, adults aged 18+",,2016,India,South-East Asian Region,Females,,5.1,3.6,6.9,,
"Obesity, adults aged 18+",,2016,Indonesia,South-East Asian Region,Total,,6.9,5,9,,
"Obesity, adults aged 18+",,2016,Indonesia,South-East Asian Region,Males,,4.8,2.8,7.5,,
"Obesity, adults aged 18+",,2016,Indonesia,South-East Asian Region,Females,,8.9,5.9,12.5,,
"Obesity, adults aged 18+",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Total,,25.8,22.6,29.3,,
"Obesity, adults aged 18+",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Males,,19.3,15,23.8,,
"Obesity, adults aged 18+",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Females,,32.2,27.2,37.4,,
"Obesity, adults aged 18+",,2016,Iraq,Eastern Mediterranean Region,Total,,30.4,25.5,35.5,,
"Obesity, adults aged 18+",,2016,Iraq,Eastern Mediterranean Region,Males,,23.4,17,30.4,,
"Obesity, adults aged 18+",,2016,Iraq,Eastern Mediterranean Region,Females,,37,29.7,44.3,,
"Obesity, adults aged 18+",,2016,Ireland,European Region,Total,,25.3,20.9,29.9,,
"Obesity, adults aged 18+",,2016,Ireland,European Region,Males,,25.1,18.6,31.7,,
"Obesity, adults aged 18+",,2016,Ireland,European Region,Females,,25.5,19.6,31.9,,
"Obesity, adults aged 18+",,2016,Israel,European Region,Total,,26.1,21.4,31.1,,
"Obesity, adults aged 18+",,2016,Israel,European Region,Males,,25.9,19,33.2,,
"Obesity, adults aged 18+",,2016,Israel,European Region,Females,,26.2,19.7,33.3,,
"Obesity, adults aged 18+",,2016,Italy,European Region,Total,,19.9,16.6,23.4,,
"Obesity, adults aged 18+",,2016,Italy,European Region,Males,,20.1,15.3,25.2,,
"Obesity, adults aged 18+",,2016,Italy,European Region,Females,,19.5,15,24.6,,
"Obesity, adults aged 18+",,2016,Jamaica,Region of the Americas,Total,,24.7,20.2,29.6,,
"Obesity, adults aged 18+",,2016,Jamaica,Region of the Americas,Males,,15.3,10.1,21.6,,
"Obesity, adults aged 18+",,2016,Jamaica,Region of the Americas,Females,,33.4,26.2,40.8,,
"Obesity, adults aged 18+",,2016,Japan,Western Pacific Region,Total,,4.3,3.2,5.5,,
"Obesity, adults aged 18+",,2016,Japan,Western Pacific Region,Males,,4.8,3.2,6.8,,
"Obesity, adults aged 18+",,2016,Japan,Western Pacific Region,Females,,3.7,2.5,5.2,,
"Obesity, adults aged 18+",,2016,Jordan,Eastern Mediterranean Region,Total,,35.5,31.1,40,,
"Obesity, adults aged 18+",,2016,Jordan,Eastern Mediterranean Region,Males,,28.2,21.9,34.5,,
"Obesity, adults aged 18+",,2016,Jordan,Eastern Mediterranean Region,Females,,43.1,36.9,49.3,,
"Obesity, adults aged 18+",,2016,Kazakhstan,European Region,Total,,21,16.9,25.5,,
"Obesity, adults aged 18+",,2016,Kazakhstan,European Region,Males,,18.9,13.1,25.6,,
"Obesity, adults aged 18+",,2016,Kazakhstan,European Region,Females,,22.7,17,28.9,,
"Obesity, adults aged 18+",,2016,Kenya,African Region,Total,,7.1,5,9.6,,
"Obesity, adults aged 18+",,2016,Kenya,African Region,Males,,2.8,1.3,5.2,,
"Obesity, adults aged 18+",,2016,Kenya,African Region,Females,,11.1,7.5,15.6,,
"Obesity, adults aged 18+",,2016,Kiribati,Western Pacific Region,Total,,46,39.7,52.1,,
"Obesity, adults aged 18+",,2016,Kiribati,Western Pacific Region,Males,,41.6,32.6,50.9,,
"Obesity, adults aged 18+",,2016,Kiribati,Western Pacific Region,Females,,50.4,41.9,59,,
"Obesity, adults aged 18+",,2016,Kuwait,Eastern Mediterranean Region,Total,,37.9,33.2,42.7,,
"Obesity, adults aged 18+",,2016,Kuwait,Eastern Mediterranean Region,Males,,33.3,27,39.7,,
"Obesity, adults aged 18+",,2016,Kuwait,Eastern Mediterranean Region,Females,,45.6,39.1,52.1,,
"Obesity, adults aged 18+",,2016,Kyrgyzstan,European Region,Total,,16.6,12.5,21.3,,
"Obesity, adults aged 18+",,2016,Kyrgyzstan,European Region,Males,,14,8.3,21,,
"Obesity, adults aged 18+",,2016,Kyrgyzstan,European Region,Females,,18.6,13,25.1,,
"Obesity, adults aged 18+",,2016,Lao People's Democratic Republic,Western Pacific Region,Total,,5.3,3.5,7.6,,
"Obesity, adults aged 18+",,2016,Lao People's Democratic Republic,Western Pacific Region,Males,,3.7,1.9,6.5,,
"Obesity, adults aged 18+",,2016,Lao People's Democratic Republic,Western Pacific Region,Females,,6.7,4,10.3,,
"Obesity, adults aged 18+",,2016,Latvia,European Region,Total,,23.6,18.3,29.2,,
"Obesity, adults aged 18+",,2016,Latvia,European Region,Males,,21.6,14.5,29.6,,
"Obesity, adults aged 18+",,2016,Latvia,European Region,Females,,25.1,17.4,33.2,,
"Obesity, adults aged 18+",,2016,Lebanon,Eastern Mediterranean Region,Total,,32,26.8,37.3,,
"Obesity, adults aged 18+",,2016,Lebanon,Eastern Mediterranean Region,Males,,27.4,20.2,35,,
"Obesity, adults aged 18+",,2016,Lebanon,Eastern Mediterranean Region,Females,,37,29.7,44.8,,
"Obesity, adults aged 18+",,2016,Lesotho,African Region,Total,,16.6,12.9,20.5,,
"Obesity, adults aged 18+",,2016,Lesotho,African Region,Males,,4.6,2.5,7.8,,
"Obesity, adults aged 18+",,2016,Lesotho,African Region,Females,,26.7,20.2,33.5,,
"Obesity, adults aged 18+",,2016,Liberia,African Region,Total,,9.9,7.3,13.1,,
"Obesity, adults aged 18+",,2016,Liberia,African Region,Males,,5.5,2.9,9.1,,
"Obesity, adults aged 18+",,2016,Liberia,African Region,Females,,14.2,9.7,19.4,,
"Obesity, adults aged 18+",,2016,Libya,Eastern Mediterranean Region,Total,,32.5,27.2,38.1,,
"Obesity, adults aged 18+",,2016,Libya,Eastern Mediterranean Region,Males,,25,18,32.6,,
"Obesity, adults aged 18+",,2016,Libya,Eastern Mediterranean Region,Females,,39.6,31.6,47.5,,
"Obesity, adults aged 18+",,2016,Lithuania,European Region,Total,,26.3,21.4,31.4,,
"Obesity, adults aged 18+",,2016,Lithuania,European Region,Males,,24.2,17.5,31.6,,
"Obesity, adults aged 18+",,2016,Lithuania,European Region,Females,,27.8,20.6,35.1,,
"Obesity, adults aged 18+",,2016,Luxembourg,European Region,Total,,22.6,18,27.6,,
"Obesity, adults aged 18+",,2016,Luxembourg,European Region,Males,,24.5,17.4,32,,
"Obesity, adults aged 18+",,2016,Luxembourg,European Region,Females,,20.7,14.7,27.6,,
"Obesity, adults aged 18+",,2016,Madagascar,African Region,Total,,5.3,3.5,7.6,,
"Obesity, adults aged 18+",,2016,Madagascar,African Region,Males,,3,1.4,5.4,,
"Obesity, adults aged 18+",,2016,Madagascar,African Region,Females,,7.5,4.5,11.4,,
"Obesity, adults aged 18+",,2016,Malawi,African Region,Total,,5.8,3.9,8,,
"Obesity, adults aged 18+",,2016,Malawi,African Region,Males,,2.2,0.9,4.3,,
"Obesity, adults aged 18+",,2016,Malawi,African Region,Females,,9.1,5.9,13.1,,
"Obesity, adults aged 18+",,2016,Malaysia,Western Pacific Region,Total,,15.6,12.5,19,,
"Obesity, adults aged 18+",,2016,Malaysia,Western Pacific Region,Males,,13,9.2,17.6,,
"Obesity, adults aged 18+",,2016,Malaysia,Western Pacific Region,Females,,17.9,13.5,23,,
"Obesity, adults aged 18+",,2016,Maldives,South-East Asian Region,Total,,8.6,6.1,11.8,,
"Obesity, adults aged 18+",,2016,Maldives,South-East Asian Region,Males,,5.8,3.2,9.7,,
"Obesity, adults aged 18+",,2016,Maldives,South-East Asian Region,Females,,11.4,7.4,16.6,,
"Obesity, adults aged 18+",,2016,Mali,African Region,Total,,8.6,6.2,11.5,,
"Obesity, adults aged 18+",,2016,Mali,African Region,Males,,4.6,2.3,7.9,,
"Obesity, adults aged 18+",,2016,Mali,African Region,Females,,12.4,8.3,17,,
"Obesity, adults aged 18+",,2016,Malta,European Region,Total,,28.9,23.3,34.7,,
"Obesity, adults aged 18+",,2016,Malta,European Region,Males,,29.2,21.3,37.5,,
"Obesity, adults aged 18+",,2016,Malta,European Region,Females,,28.5,20.6,36.9,,
"Obesity, adults aged 18+",,2016,Marshall Islands,Western Pacific Region,Total,,52.9,46.7,59.1,,
"Obesity, adults aged 18+",,2016,Marshall Islands,Western Pacific Region,Males,,48.4,39.2,57.4,,
"Obesity, adults aged 18+",,2016,Marshall Islands,Western Pacific Region,Females,,57.3,49.1,65.7,,
"Obesity, adults aged 18+",,2016,Mauritania,African Region,Total,,12.7,9.3,16.5,,
"Obesity, adults aged 18+",,2016,Mauritania,African Region,Males,,6.6,3.5,10.8,,
"Obesity, adults aged 18+",,2016,Mauritania,African Region,Females,,18.5,12.7,25.1,,
"Obesity, adults aged 18+",,2016,Mauritius,African Region,Total,,10.8,7.9,14.4,,
"Obesity, adults aged 18+",,2016,Mauritius,African Region,Males,,5.6,2.9,9.4,,
"Obesity, adults aged 18+",,2016,Mauritius,African Region,Females,,15.7,10.8,21.8,,
"Obesity, adults aged 18+",,2016,Mexico,Region of the Americas,Total,,28.9,25.2,32.8,,
"Obesity, adults aged 18+",,2016,Mexico,Region of the Americas,Males,,24.3,19,29.7,,
"Obesity, adults aged 18+",,2016,Mexico,Region of the Americas,Females,,32.8,27.4,38.5,,
"Obesity, adults aged 18+",,2016,Micronesia (Federated States of),Western Pacific Region,Total,,45.8,39.7,51.8,,
"Obesity, adults aged 18+",,2016,Micronesia (Federated States of),Western Pacific Region,Males,,40.1,31.1,49.2,,
"Obesity, adults aged 18+",,2016,Micronesia (Federated States of),Western Pacific Region,Females,,51.5,43.5,59.4,,
"Obesity, adults aged 18+",,2016,Monaco,European Region,Total,,no data,no data,no data,,
"Obesity, adults aged 18+",,2016,Monaco,European Region,Males,,no data,no data,no data,,
"Obesity, adults aged 18+",,2016,Monaco,European Region,Females,,no data,no data,no data,,
"Obesity, adults aged 18+",,2016,Mongolia,Western Pacific Region,Total,,20.6,16.3,25,,
"Obesity, adults aged 18+",,2016,Mongolia,Western Pacific Region,Males,,17.5,11.9,23.9,,
"Obesity, adults aged 18+",,2016,Mongolia,Western Pacific Region,Females,,23.2,17,29.7,,
"Obesity, adults aged 18+",,2016,Montenegro,European Region,Total,,23.3,17.9,28.9,,
"Obesity, adults aged 18+",,2016,Montenegro,European Region,Males,,23.3,15.7,31.4,,
"Obesity, adults aged 18+",,2016,Montenegro,European Region,Females,,23.1,15.9,30.9,,
"Obesity, adults aged 18+",,2016,Morocco,Eastern Mediterranean Region,Total,,26.1,21.1,31.4,,
"Obesity, adults aged 18+",,2016,Morocco,Eastern Mediterranean Region,Males,,19.4,12.9,26.7,,
"Obesity, adults aged 18+",,2016,Morocco,Eastern Mediterranean Region,Females,,32.2,24.9,39.7,,
"Obesity, adults aged 18+",,2016,Mozambique,African Region,Total,,7.2,5,9.8,,
"Obesity, adults aged 18+",,2016,Mozambique,African Region,Males,,3.3,1.6,5.9,,
"Obesity, adults aged 18+",,2016,Mozambique,African Region,Females,,10.5,6.9,14.9,,
"Obesity, adults aged 18+",,2016,Myanmar,South-East Asian Region,Total,,5.8,4.1,7.9,,
"Obesity, adults aged 18+",,2016,Myanmar,South-East Asian Region,Males,,4,2.2,6.6,,
"Obesity, adults aged 18+",,2016,Myanmar,South-East Asian Region,Females,,7.3,4.6,10.5,,
"Obesity, adults aged 18+",,2016,Namibia,African Region,Total,,17.2,13.3,21.4,,
"Obesity, adults aged 18+",,2016,Namibia,African Region,Males,,7.5,4.2,12,,
"Obesity, adults aged 18+",,2016,Namibia,African Region,Females,,25.4,19.2,32.1,,
"Obesity, adults aged 18+",,2016,Nauru,Western Pacific Region,Total,,61,55.3,66.6,,
"Obesity, adults aged 18+",,2016,Nauru,Western Pacific Region,Males,,58.7,50.6,66.5,,
"Obesity, adults aged 18+",,2016,Nauru,Western Pacific Region,Females,,63.3,55.5,70.8,,
"Obesity, adults aged 18+",,2016,Nepal,South-East Asian Region,Total,,4.1,2.8,5.7,,
"Obesity, adults aged 18+",,2016,Nepal,South-East Asian Region,Males,,2.7,1.4,4.5,,
"Obesity, adults aged 18+",,2016,Nepal,South-East Asian Region,Females,,5.4,3.4,8,,
"Obesity, adults aged 18+",,2016,Netherlands (Kingdom of the),European Region,Total,,20.4,16.9,24.2,,
"Obesity, adults aged 18+",,2016,Netherlands (Kingdom of the),European Region,Males,,20.8,15.6,26.4,,
"Obesity, adults aged 18+",,2016,Netherlands (Kingdom of the),European Region,Females,,20,15.4,24.9,,
"Obesity, adults aged 18+",,2016,New Zealand,Western Pacific Region,Total,,30.8,27.3,34.3,,
"Obesity, adults aged 18+",,2016,New Zealand,Western Pacific Region,Males,,30.1,25.2,35.3,,
"Obesity, adults aged 18+",,2016,New Zealand,Western Pacific Region,Females,,31.4,26.5,36.5,,
"Obesity, adults aged 18+",,2016,Nicaragua,Region of the Americas,Total,,23.7,18.9,28.6,,
"Obesity, adults aged 18+",,2016,Nicaragua,Region of the Americas,Males,,17.9,11.6,25.3,,
"Obesity, adults aged 18+",,2016,Nicaragua,Region of the Americas,Females,,29,22.2,36.1,,
"Obesity, adults aged 18+",,2016,Niger,African Region,Total,,5.5,3.7,7.7,,
"Obesity, adults aged 18+",,2016,Niger,African Region,Males,,2.5,1.1,4.7,,
"Obesity, adults aged 18+",,2016,Niger,African Region,Females,,8.7,5.4,12.7,,
"Obesity, adults aged 18+",,2016,Nigeria,African Region,Total,,8.9,6.8,11.2,,
"Obesity, adults aged 18+",,2016,Nigeria,African Region,Males,,4.6,2.7,7.2,,
"Obesity, adults aged 18+",,2016,Nigeria,African Region,Females,,13.1,9.5,17.2,,
"Obesity, adults aged 18+",,2016,Niue,Western Pacific Region,Total,,50,43.7,55.8,,
"Obesity, adults aged 18+",,2016,Niue,Western Pacific Region,Males,,44.8,35.6,54,,
"Obesity, adults aged 18+",,2016,Niue,Western Pacific Region,Females,,55.1,46.9,63.2,,
"Obesity, adults aged 18+",,2016,North Macedonia,European Region,Total,,22.4,17.2,27.9,,
"Obesity, adults aged 18+",,2016,North Macedonia,European Region,Males,,22.6,15,31,,
"Obesity, adults aged 18+",,2016,North Macedonia,European Region,Females,,22.1,15.1,29.9,,
"Obesity, adults aged 18+",,2016,Norway,European Region,Total,,23.1,19.3,27.1,,
"Obesity, adults aged 18+",,2016,Norway,European Region,Males,,23.6,18.1,29.5,,
"Obesity, adults aged 18+",,2016,Norway,European Region,Females,,22.5,17.5,28,,
"Obesity, adults aged 18+",,2016,Oman,Eastern Mediterranean Region,Total,,27,22.3,32,,
"Obesity, adults aged 18+",,2016,Oman,Eastern Mediterranean Region,Males,,22.9,16.8,29.8,,
"Obesity, adults aged 18+",,2016,Oman,Eastern Mediterranean Region,Females,,33.7,26.4,41.1,,
"Obesity, adults aged 18+",,2016,Pakistan,Eastern Mediterranean Region,Total,,8.6,6.3,11.3,,
"Obesity, adults aged 18+",,2016,Pakistan,Eastern Mediterranean Region,Males,,6,3.5,9.5,,
"Obesity, adults aged 18+",,2016,Pakistan,Eastern Mediterranean Region,Females,,11.3,7.6,15.7,,
"Obesity, adults aged 18+",,2016,Palau,Western Pacific Region,Total,,55.3,49.3,61.2,,
"Obesity, adults aged 18+",,2016,Palau,Western Pacific Region,Males,,51.8,42.6,60.3,,
"Obesity, adults aged 18+",,2016,Palau,Western Pacific Region,Females,,58.8,50.1,66.9,,
"Obesity, adults aged 18+",,2016,Panama,Region of the Americas,Total,,22.7,18.2,27.6,,
"Obesity, adults aged 18+",,2016,Panama,Region of the Americas,Males,,17.8,12,24.6,,
"Obesity, adults aged 18+",,2016,Panama,Region of the Americas,Females,,27.6,20.8,34.9,,
"Obesity, adults aged 18+",,2016,Papua New Guinea,Western Pacific Region,Total,,21.3,15.6,27.5,,
"Obesity, adults aged 18+",,2016,Papua New Guinea,Western Pacific Region,Males,,16.6,9.5,25.2,,
"Obesity, adults aged 18+",,2016,Papua New Guinea,Western Pacific Region,Females,,25.8,17.5,34.6,,
"Obesity, adults aged 18+",,2016,Paraguay,Region of the Americas,Total,,20.3,15,26.2,,
"Obesity, adults aged 18+",,2016,Paraguay,Region of the Americas,Males,,17.1,10.5,25.4,,
"Obesity, adults aged 18+",,2016,Paraguay,Region of the Americas,Females,,23.4,15.7,32.2,,
"Obesity, adults aged 18+",,2016,Peru,Region of the Americas,Total,,19.7,16.5,23.1,,
"Obesity, adults aged 18+",,2016,Peru,Region of the Americas,Males,,15.2,10.9,19.8,,
"Obesity, adults aged 18+",,2016,Peru,Region of the Americas,Females,,24.2,19.6,29.1,,
"Obesity, adults aged 18+",,2016,Philippines,Western Pacific Region,Total,,6.4,4.6,8.7,,
"Obesity, adults aged 18+",,2016,Philippines,Western Pacific Region,Males,,5.2,2.9,8.4,,
"Obesity, adults aged 18+",,2016,Philippines,Western Pacific Region,Females,,7.5,4.8,11,,
"Obesity, adults aged 18+",,2016,Poland,European Region,Total,,23.1,19.5,26.7,,
"Obesity, adults aged 18+",,2016,Poland,European Region,Males,,23.7,18.7,29,,
"Obesity, adults aged 18+",,2016,Poland,European Region,Females,,22.2,17.6,27.2,,
"Obesity, adults aged 18+",,2016,Portugal,European Region,Total,,20.8,16.9,25.1,,
"Obesity, adults aged 18+",,2016,Portugal,European Region,Males,,20.3,14.6,26.4,,
"Obesity, adults aged 18+",,2016,Portugal,European Region,Females,,21.2,15.6,27.4,,
"Obesity, adults aged 18+",,2016,Qatar,Eastern Mediterranean Region,Total,,35.1,29.3,41.2,,
"Obesity, adults aged 18+",,2016,Qatar,Eastern Mediterranean Region,Males,,32.5,25,40.2,,
"Obesity, adults aged 18+",,2016,Qatar,Eastern Mediterranean Region,Females,,43.1,35.4,50.5,,
"Obesity, adults aged 18+",,2016,Republic of Korea,Western Pacific Region,Total,,4.7,3.6,5.9,,
"Obesity, adults aged 18+",,2016,Republic of Korea,Western Pacific Region,Males,,4.4,3,6.3,,
"Obesity, adults aged 18+",,2016,Republic of Korea,Western Pacific Region,Females,,4.8,3.4,6.6,,
"Obesity, adults aged 18+",,2016,Republic of Moldova,European Region,Total,,18.9,14.1,23.9,,
"Obesity, adults aged 18+",,2016,Republic of Moldova,European Region,Males,,16.2,10,23.3,,
"Obesity, adults aged 18+",,2016,Republic of Moldova,European Region,Females,,21.1,14.5,28.2,,
"Obesity, adults aged 18+",,2016,Romania,European Region,Total,,22.5,18.3,27,,
"Obesity, adults aged 18+",,2016,Romania,European Region,Males,,23.4,17.4,30,,
"Obesity, adults aged 18+",,2016,Romania,European Region,Females,,21.6,16,27.9,,
"Obesity, adults aged 18+",,2016,Russian Federation,European Region,Total,,23.1,19.3,27.1,,
"Obesity, adults aged 18+",,2016,Russian Federation,European Region,Males,,18.1,13.3,23.5,,
"Obesity, adults aged 18+",,2016,Russian Federation,European Region,Females,,26.9,21.3,32.8,,
"Obesity, adults aged 18+",,2016,Rwanda,African Region,Total,,5.8,4,8.1,,
"Obesity, adults aged 18+",,2016,Rwanda,African Region,Males,,1.9,0.8,3.6,,
"Obesity, adults aged 18+",,2016,Rwanda,African Region,Females,,9.3,6,13.5,,
"Obesity, adults aged 18+",,2016,Saint Kitts and Nevis,Region of the Americas,Total,,22.9,17.6,28.9,,
"Obesity, adults aged 18+",,2016,Saint Kitts and Nevis,Region of the Americas,Males,,15.3,9.3,22.9,,
"Obesity, adults aged 18+",,2016,Saint Kitts and Nevis,Region of the Americas,Females,,30.1,21.8,39.2,,
"Obesity, adults aged 18+",,2016,Saint Lucia,Region of the Americas,Total,,19.7,14.9,25,,
"Obesity, adults aged 18+",,2016,Saint Lucia,Region of the Americas,Males,,12,6.9,18.5,,
"Obesity, adults aged 18+",,2016,Saint Lucia,Region of the Americas,Females,,27,19.2,35.3,,
"Obesity, adults aged 18+",,2016,Saint Vincent and the Grenadines,Region of the Americas,Total,,23.7,18.4,29.8,,
"Obesity, adults aged 18+",,2016,Saint Vincent and the Grenadines,Region of the Americas,Males,,16.6,10.1,24.3,,
"Obesity, adults aged 18+",,2016,Saint Vincent and the Grenadines,Region of the Americas,Females,,31,22.7,40,,
"Obesity, adults aged 18+",,2016,Samoa,Western Pacific Region,Total,,47.3,41.5,53.4,,
"Obesity, adults aged 18+",,2016,Samoa,Western Pacific Region,Males,,39.9,31.3,49,,
"Obesity, adults aged 18+",,2016,Samoa,Western Pacific Region,Females,,55,47.1,62.6,,
"Obesity, adults aged 18+",,2016,San Marino,European Region,Total,,no data,no data,no data,,
"Obesity, adults aged 18+",,2016,San Marino,European Region,Males,,no data,no data,no data,,
"Obesity, adults aged 18+",,2016,San Marino,European Region,Females,,no data,no data,no data,,
"Obesity, adults aged 18+",,2016,Sao Tome and Principe,African Region,Total,,12.4,9.1,16.3,,
"Obesity, adults aged 18+",,2016,Sao Tome and Principe,African Region,Males,,7.2,4,11.6,,
"Obesity, adults aged 18+",,2016,Sao Tome and Principe,African Region,Females,,16.9,11.6,23.2,,
"Obesity, adults aged 18+",,2016,Saudi Arabia,Eastern Mediterranean Region,Total,,35.4,31,39.8,,
"Obesity, adults aged 18+",,2016,Saudi Arabia,Eastern Mediterranean Region,Males,,30.8,24.8,37,,
"Obesity, adults aged 18+",,2016,Saudi Arabia,Eastern Mediterranean Region,Females,,42.3,35.8,48.6,,
"Obesity, adults aged 18+",,2016,Senegal,African Region,Total,,8.8,6.3,11.8,,
"Obesity, adults aged 18+",,2016,Senegal,African Region,Males,,4,2,6.8,,
"Obesity, adults aged 18+",,2016,Senegal,African Region,Females,,12.9,8.7,17.9,,
"Obesity, adults aged 18+",,2016,Serbia,European Region,Total,,21.5,17.4,25.9,,
"Obesity, adults aged 18+",,2016,Serbia,European Region,Males,,21.1,15.5,27.2,,
"Obesity, adults aged 18+",,2016,Serbia,European Region,Females,,21.8,16.1,28.1,,
